LAT,LON,ALT,NAM,IKO,NA3,USE,USEdesc
30.350279,-90.922218,7,Capozzoli,KZ,US64048,999,Other
30.33639,-94.2575,21,Hawthorne Fld,KZ,US22948,999,Other
30.330278,-97.458885,140,Bakers Place,KZ,US10383,999,Other
30.321112,-94.073608,13,Evadale Landing Strip,KZ,US28822,999,Other
30.316944,-95.333611,51,Cut And Shoot,KZ,US09914,999,Other
30.312778,-95.026947,39,Ainsworth,KZ,US84792,999,Other
30.300278,-102.717224,1188,Faith Cattle Company Longfellow Ranch,KZ,US86324,999,Other
30.27389,-103.236664,1314,Iron Mountain Ranch,KZ,US97188,999,Other
30.269167,-100.450836,702,Canyon Ranch,KZ,US12111,999,Other
30.251944,-98.622498,461,Johnson City,KZ,US04343,999,Other
30.24361,-98.909447,516,Gillespie Co,KZ,US15479,49,Civilian/Public
30.242695,-92.673447,7,Jennings,KZ,US33611,999,Other
30.225279,-98.141945,421,Bleakley Ranch,KZ,US10071,999,Other
30.224167,-98.288612,341,Byram Ranch,KZ,US49206,999,Other
30.219723,-98.302498,362,Harris Ranch,KZ,US01310,999,Other
30.219557,-99.140831,643,River Ranch,KZ,US01282,999,Other
30.218889,-96.374168,93,Brenham Muni,KZ,US70329,49,Civilian/Public
30.210592,-93.143188,5,Chennault Intl,KZ,US02944,49,Civilian/Public
30.205278,-91.987778,12,Lafayette Rgnl,KLFT,US13362,49,Civilian/Public
30.194445,-97.669998,164,Austin Bergstrom Intl,KAUS,US55700,49,Civilian/Public
30.187222,-96.433334,117,Live Oak Ranch,KZ,US05030,999,Other
30.171389,-90.940277,4,Louisiana Rgnl,KZ,US45427,999,Other
30.169167,-96.980003,148,Giddings Lee Co,KZ,US14385,999,Other
30.161112,-92.484718,5,Le Gros Memorial,KZ,US43546,49,Civilian/Public
30.159166,-99.337219,614,Brinkman Ranch Mt Home,KZ,US10134,999,Other
30.154167,-99.297775,627,Dos Arroyos Ranch,KZ,US95596,999,Other
30.153889,-95.321945,37,Williams,KZ,US34418,999,Other
30.148333,-103.893059,1433,Alta Vista Ranch,KZ,US14487,999,Other
30.148333,-95.966942,94,Simaron Ranch,KZ,US72034,999,Other
30.143333,-96.85611,141,Bar S Ranch,KZ,US10382,999,Other
30.137501,-98.525276,487,Kennedy Ranch,KZ,US11717,999,Other
30.136389,-99.743614,710,West Kerr Ranch,KZ,US66013,999,Other
30.133612,-99.150276,606,Tierra Linda Ranch,KZ,US62778,999,Other
30.133612,-98.383614,445,Charlie Thomas Ranch,KZ,US72616,999,Other
30.13139,-93.376114,3,Southland Field,KZ,US95994,999,Other
30.130833,-95.900276,76,Ken Ada Ranch,KZ,US08941,999,Other
30.12611,-93.223335,4,Lake Charles Rgnl,KLCH,US18157,49,Civilian/Public
30.121668,-96.08667,79,Hempstead,KZ,US10242,999,Other
30.114721,-98.931114,618,Indian Springs Ranch,KZ,US02388,999,Other
30.096945,-100.404442,685,Four Square Ranch,KZ,US09419,999,Other
30.087221,-90.582779,2,Saint John The Baptist Parish,KZ,US72400,49,Civilian/Public
30.077778,-97.965553,299,Rutherford Ranch,KZ,US47872,999,Other
30.077778,-94.698608,21,Liberty Muni,KZ,US70856,49,Civilian/Public
30.070557,-94.215553,9,Beaumont Muni,KZ,US36720,49,Civilian/Public
30.069166,-93.800835,3,Orange Co,KZ,US69290,49,Civilian/Public
30.062778,-94.947502,25,Jamison Airstrip,KZ,US09937,999,Other
30.0625,-93.864723,3,Chesson,KZ,US09952,999,Other
30.061943,-95.55278,46,David Wayne Hooks Mem,KZ,US90522,22,Joint Military/Civilian
30.04611,-102.212776,707,Terrell Co,KZ,US88373,999,Other
30.042778,-95.667221,50,May,KZ,US22437,999,Other
30.042499,-90.028336,2,Lakefront,KNEW,US54287,49,Civilian/Public
30.037758,-91.883896,7,Acadiana Rgnl,KZ,US10824,49,Civilian/Public
30.030556,-97.166946,98,Smithville Muni,KZ,US68532,999,Other
30.022499,-99.383613,609,Comanche Caves Ranch,KZ,US34966,999,Other
30.011389,-98.040558,330,White Wings,KZ,US01316,999,Other
30.010555,-98.425278,432,Ford Arabian Ranch,KZ,US64481,999,Other
30.008888,-104.664719,936,Hot Springs,KZ,US10449,999,Other
44.988609,-85.198334,189,Antrim Co,KZ,US66582,999,Other
44.974724,-79.303329,281,Muskoka,CYQA,CA31334,49,Civilian/Public
44.945831,-75.940559,126,Smiths Falls Montague,CYSH,CA25904,49,Civilian/Public
44.928612,-89.626663,366,Wausau Downtown,KZ,US77692,999,Other
44.912498,-85.813889,251,Sugar Loaf Resort,KZ,US96031,999,Other
44.912498,-84.876389,391,Lakes Of The North,KZ,US35151,999,Other
44.873611,-87.909164,184,Oconto Municipal,KZ,US23596,999,Other
44.843613,-87.421669,220,Door Co Cherryland,KZ,US07734,49,Civilian/Public
44.804169,-84.273613,371,Garland,KZ,US75457,999,Other
44.787777,-88.561524,247,Shawano Municipal,KZ,US35909,999,Other
44.7775,-89.666664,389,Central Wisconsin,KZ,US06492,49,Civilian/Public
44.773438,-89.593735,362,Jaks,KZ,US05992,999,Other
44.765251,-89.407341,344,Plover  River   Afld,KZ,US05978,999,Other
44.745834,-81.107223,222,Wiarton,CYVV,CA70650,49,Civilian/Public
44.741444,-85.582237,190,Cherry Capital,KTVC,US33088,22,Joint Military/Civilian
44.683334,-79.928329,234,Midland Huronia,CYEE,CA13372,49,Civilian/Public
44.681946,-75.465553,90,Ogdensburg Intl,KZ,US67744,999,Other
44.680279,-84.728889,352,Grayling Aaf,KZ,US93328,22,Joint Military/Civilian
44.638889,-75.750557,120,Brockville Thousand Islands Rgnl,CY,CA20376,49,Civilian/Public
44.635834,-87.440231,210,Jorgensen Stoller,KZ,US05982,999,Other
44.625278,-86.200836,191,Frankfort Dow Mem Fld,KZ,US10747,999,Other
44.61776,-88.666763,246,Schewe,KZ,US03608,999,Other
44.613888,-88.731392,250,Clintonville Muni,KZ,US24213,49,Civilian/Public
44.590279,-80.837501,306,Owen Sound Billy Bishop Rgnl,CYOS,CA67821,999,Other
44.544998,-89.530281,338,Stevens Point Municipal,KZ,US83272,49,Civilian/Public
44.485279,-79.555557,295,Barrie Orillia Lake Simcoe Rgnl,CY,CA69801,999,Other
44.485001,-88.129723,211,Austin Straubel Intl,KGRB,US50155,49,Civilian/Public
44.474999,-84.566666,352,Roscommon Conservation,KZ,US31193,999,Other
44.452499,-83.38028,193,Oscoda Wurtsmith,KZ,US00819,49,Civilian/Public
44.449165,-80.158333,222,Collingwood,CY,CA18519,49,Civilian/Public
44.364723,-78.78389,268,Lindsay,CY,CA89045,999,Other
44.360279,-89.83889,311,Alexander Fld South Wood Co,KZ,US72487,49,Civilian/Public
44.359806,-84.671112,350,Roscommon Co,KZ,US54088,49,Civilian/Public
44.355557,-88.058334,247,Antique Classic,KZ,US78345,999,Other
44.333611,-89.015556,251,Waupaca Municipal,KZ,US10314,49,Civilian/Public
44.316715,-75.899673,103,Maxson Airfield,KZ,US67880,999,Other
44.312778,-83.422218,184,Iosco Co,KZ,US10189,999,Other
44.304287,-89.050117,262,Northern  Lite,KZ,US06009,999,Other
44.275276,-85.418892,398,Wexford Co,KZ,US47596,999,Other
44.273335,-86.248886,188,Manistee Co Blacker,KZ,US75765,49,Civilian/Public
44.2575,-88.519447,279,Outagamie County  Rgnl,KZ,US48339,49,Civilian/Public
44.244823,-84.179809,268,West Branch Community,KZ,US46369,49,Civilian/Public
44.23,-78.363335,191,Peterborough,CYPQ,CA16946,49,Civilian/Public
44.225277,-76.596947,92,Kingston,CYGK,CA79273,49,Civilian/Public
44.201389,-81.606667,234,Kincardine,CY,CA25220,999,Other
44.184723,-77.10778,79,Tyendinaga,CY,CA26581,999,Other
44.158333,-81.062775,286,Hanover Saugeen Muni,CY,CA78345,999,Other
44.128887,-87.68222,198,Manitowoc Co,KZ,US31804,999,Other
44.118889,-77.528053,86,Trenton,CYTR,CA11620,8,Military
44.105557,-88.683891,231,Courtney Plummer,KZ,US23992,999,Other
44.069443,-77.338058,110,Mountain View,CY,CA88266,8,Military
44.055618,-75.71946,210,Wheeler Sack Aaf,KGTB,US30387,8,Military
44.052795,-84.812523,348,Clare Co,KZ,US04835,999,Other
44.041668,-89.304443,261,Wautoma Municipal,KZ,US95702,999,Other
43.991943,-76.021668,99,Watertown Intl,KART,US91454,999,Other
43.984444,-88.556946,246,Wittman Rgnl,KOSH,US54235,49,Civilian/Public
43.970554,-84.474999,236,Gladwin Zettel Mem,KZ,US31879,49,Civilian/Public
43.962502,-86.407776,196,Mason Co,KZ,US66627,999,Other
43.961109,-89.788055,297,Adams County Legion Field,KZ,US28972,999,Other
43.944168,-88.113609,302,New Holstein Municipal,KZ,US57018,49,Civilian/Public
43.922779,-78.894996,139,Oshawa,CYOO,CA96693,49,Civilian/Public
43.922222,-82.748337,210,Ludington,KZ,US60809,999,Other
43.900002,-85.51667,321,Nartron Fld,KZ,US27502,999,Other
43.895851,-85.279205,310,Evart Muni,KZ,US04906,999,Other
43.875557,-85.84111,252,Baldwin Muni,KZ,US33652,999,Other
43.868057,-81.298332,327,Wingham Two,CZ,CA00868,999,Other
43.862221,-79.370003,198,Toronto Buttonville Muni,CYKZ,CA83598,49,Civilian/Public
43.829445,-89.352501,246,Snow Crest Ranch,KZ,US91470,999,Other
43.780918,-82.985664,233,Huron Co Mem,KZ,US59077,49,Civilian/Public
43.771111,-88.488335,246,Fond Du Lac Co,KZ,US68597,999,Other
43.769443,-87.851669,228,Sheboygan County Memorial,KZ,US49053,49,Civilian/Public
43.766945,-81.710556,213,Goderich,CYGD,CA05100,49,Civilian/Public
43.760277,-79.875,274,Brampton,CY,CA29808,999,Other
43.7425,-79.465553,198,Downsview,CYZD,CA09511,999,Other
43.7225,-85.504166,301,Roben Hood,KZ,US37822,49,Civilian/Public
43.720001,-85.002777,289,Ojibwa Arpk,KZ,US04920,999,Other
43.677223,-79.630554,173,Toronto Lester B Pearson Intl,CYYZ,CA50509,49,Civilian/Public
43.662918,-84.261322,193,Jack Barstow,KZ,US07745,49,Civilian/Public
43.627499,-79.39611,76,Toronto City Centre,CYTZ,CA65802,49,Civilian/Public
43.622223,-88.76667,286,Waupun,KZ,US06903,999,Other
43.62167,-84.737488,230,Mt Pleasant Muni,KZ,US47664,49,Civilian/Public
43.560001,-89.483055,251,Portage Muni,KZ,US24025,49,Civilian/Public
43.546917,-83.8955,178,James Clements Muni,KZ,US40641,49,Civilian/Public
43.53278,-84.07972,203,Mbs Intl,KMBS,US47030,49,Civilian/Public
43.526112,-89.983055,276,Reedsburg Municipal,KZ,US14585,49,Civilian/Public
43.521942,-89.770836,297,Baraboo Wisconsin Dells,KZ,US43828,999,Other
43.470539,-89.359009,292,Weatherbee Fld,KZ,US06010,999,Other
43.459084,-83.445221,213,Caro Muni,KZ,US85947,999,Other
43.458889,-80.384445,316,Kitchener Waterloo Rgnl,CYKF,CA27512,49,Civilian/Public
43.454166,-82.849442,236,Sandusky City,KZ,US74806,999,Other
43.452221,-85.26667,295,Lakeview Griffith,KZ,US57784,999,Other
43.442779,-80.232224,320,Cambridge Reids Field,CY,CA69869,999,Other
43.438889,-85.99472,235,Fremont Muni,KZ,US46895,49,Civilian/Public
43.433411,-83.862457,182,Saginaw Co H W Browne,KZ,US60234,49,Civilian/Public
43.426666,-88.703331,285,Dodge Co,KZ,US69413,49,Civilian/Public
43.422195,-88.12793,270,West Bend Municipal,KZ,US47299,999,Other
43.415558,-80.934441,370,Stratford Muni,CY,CA70965,49,Civilian/Public
43.350834,-76.388054,144,Oswego County,KZ,US77907,999,Other
43.349167,-88.391113,326,Hartford Muni,KZ,US90737,49,Civilian/Public
43.322224,-84.688057,229,Gratiot Community,KZ,US86094,49,Civilian/Public
43.313332,-83.091667,272,Marlette,KZ,US03277,999,Other
43.285557,-81.508331,250,Centralia Huron Airpark,CYCE,CA10962,999,Other
43.258331,-75.603889,137,Becks Grove,KZ,US06672,999,Other
43.234722,-77.121109,129,Williamson Sodus,KZ,US00316,999,Other
43.191666,-79.171669,97,St Catharines Niagara District,CYSN,CA46676,49,Civilian/Public
43.181194,-77.913612,202,Ledgedale Airpark,KZ,US13091,999,Other
43.171944,-79.931389,237,Hamilton,CYHM,CA41480,49,Civilian/Public
43.169724,-88.723335,253,Watertown Municipal,KZ,US83588,49,Civilian/Public
43.169491,-86.23822,191,Muskegon Co,KMKG,US35501,49,Civilian/Public
43.145,-75.383888,226,Oneida Co,KUCA,US68644,49,Civilian/Public
43.142223,-85.25444,260,Greenville Muni,KZ,US20414,999,Other
43.139858,-89.337517,270,Dane Co Rgnl Truax Fld,KMSN,US07387,49,Civilian/Public
43.134724,-75.648888,135,Kamp,KZ,US06617,999,Other
43.13139,-80.342499,248,Brantford,CYFD,CA54178,49,Civilian/Public
43.128613,-85.676941,231,Sparta,KZ,US96578,49,Civilian/Public
43.118889,-77.672501,170,Greater Rochester Intl,KROC,US43397,49,Civilian/Public
43.114166,-89.53083,282,Morey,KZ,US11352,49,Civilian/Public
43.111187,-76.106308,128,Syracuse Hancock Intl,KSYR,US72547,22,Joint Military/Civilian
43.110832,-88.034447,227,Lawrence J Timmerman,KZ,US17127,49,Civilian/Public
43.107224,-78.945274,179,Niagara Falls Intl,KIAG,US45422,22,Joint Military/Civilian
43.105,-89.185554,280,Blackhawk Airfield,KZ,US61552,999,Other
43.087502,-88.17778,259,Capitol,KZ,US67472,49,Civilian/Public
43.083332,-76.283058,123,Camillus,KZ,US71627,999,Other
43.080277,-76.538376,121,Whitfords,KZ,US06763,999,Other
43.066944,-83.272499,257,Dupont Lapeer,KZ,US77085,49,Civilian/Public
43.041111,-88.236946,277,Waukesha County,KZ,US23493,49,Civilian/Public
43.035557,-81.153892,277,London,CYXU,CA83957,49,Civilian/Public
43.034168,-86.198059,184,Grand Haven Mem Arpk,KZ,US42948,49,Civilian/Public
43.031666,-78.167503,278,Genesee Co,KZ,US54973,999,Other
43.029167,-83.529724,237,Athelone Williams Mem,KZ,US87533,999,Other
43.021111,-78.483055,256,Akron,KZ,US51203,999,Other
43.007221,-88.601944,266,Mcdermott Air Park,KZ,US68192,999,Other
42.999443,-82.308891,181,Sarnia,CYZR,CA13598,49,Civilian/Public
42.992973,-84.138916,224,Owosso Community,KZ,US36466,49,Civilian/Public
42.979168,-79.324722,176,Welland,CY,CA76850,999,Other
42.965557,-83.743332,238,Bishop Intl,KFNT,US61815,49,Civilian/Public
42.963333,-88.817497,243,Fort Atkinson Municipal,KZ,US70235,999,Other
42.946667,-87.896942,220,General Mitchell Intl,KMKE,US65340,49,Civilian/Public
42.940556,-78.732224,220,Buffalo Niagara  Intl,KBUF,US86435,49,Civilian/Public
42.937695,-85.060944,247,Ionia Co,KZ,US69586,49,Civilian/Public
42.935833,-85.805,183,Riverview,KZ,US95177,999,Other
42.926945,-80.749725,269,Tillsonburg,CY,CA80943,49,Civilian/Public
42.922222,-78.612221,228,Lancaster Airport Inc,KZ,US06582,999,Other
42.913891,-76.440834,316,Skaneateles Aero Drome,KZ,US34823,999,Other
42.910831,-82.528893,198,St Clair Co Intl,KZ,US30408,49,Civilian/Public
42.907223,-77.32167,248,Canandaigua,KZ,US06611,999,Other
42.880817,-85.522766,242,Kent Co Intl,KGRR,US57585,49,Civilian/Public
42.880554,-76.78167,149,Finger Lakes Rgnl,KZ,US86621,999,Other
42.843887,-75.561386,345,Hamilton Muni,KZ,US25138,999,Other
42.817223,-85.928055,225,Ottawa Executive,KZ,US58436,999,Other
42.807499,-83.774719,280,Prices,KZ,US83463,999,Other
42.797222,-88.372498,262,East Troy Municipal,KZ,US42349,999,Other
42.796993,-82.975266,227,Romeo State,KZ,US93847,49,Civilian/Public
42.795834,-86.161941,183,Park Township,KZ,US04923,49,Civilian/Public
42.778702,-84.587356,262,Capital City,KLAN,US26312,49,Civilian/Public
42.774204,-84.733093,256,Abrams Muni,KZ,US02804,999,Other
42.77,-81.110832,236,St Thomas Muni,CYQS,CA49855,49,Civilian/Public
42.761112,-87.813888,205,John H Batten,KZ,US67671,999,Other
42.743057,-86.105003,210,Tulip City,KZ,US03272,49,Civilian/Public
42.741348,-78.052078,475,Perry Warsaw,KZ,US06558,999,Other
42.715279,-76.882225,197,Seneca Aaf,KZ,US68795,8,Military
42.691113,-88.304726,237,Burlington Muni,KZ,US26615,49,Civilian/Public
42.665203,-83.418709,298,Oakland Co Intl,KPTK,US36736,49,Civilian/Public
42.663891,-82.965553,185,Berz Macomb,KZ,US48793,49,Civilian/Public
42.663612,-85.34639,244,Hastings,KZ,US62374,49,Civilian/Public
42.66,-78.991112,215,Angola,KZ,US44389,999,Other
42.638058,-77.053055,297,Penn Yan,KZ,US82161,999,Other
42.629444,-83.984169,292,Livingston Co,KZ,US50348,49,Civilian/Public
42.620838,-89.767342,307,Hughes,KZ,US05573,999,Other
42.619721,-89.040276,246,Rock County,KZ,US58627,49,Civilian/Public
42.615276,-89.590836,330,Monroe Municipal,KZ,US24761,999,Other
42.614685,-88.389992,254,Grand Geneva Resort,KZ,US01940,999,Other
42.612778,-82.831665,176,Selfridge Angb,KMTC,US71616,8,Military
42.595833,-87.92778,226,Kenosha Rgnl,KENW,US77495,49,Civilian/Public
42.592777,-76.214996,365,Cortland Co Chase Fld,KZ,US52901,999,Other
42.574501,-84.811447,271,Fitch H Beach,KZ,US81471,49,Civilian/Public
42.5709,-77.713051,201,Dansville Muni,KZ,US24370,999,Other
42.566666,-78.426109,533,Arcade Tri County,KZ,US06613,999,Other
42.566666,-75.52417,312,Lt Warren Eaton,KZ,US02950,999,Other
42.565834,-84.424164,280,Mason Jewett Fld,KZ,US55383,49,Civilian/Public
42.543057,-83.17778,222,Oakland Troy,KZ,US44772,999,Other
42.530983,-85.825134,215,Padgham Fld,KZ,US43552,49,Civilian/Public
42.527779,-88.653893,289,Big Foot Airfield,KZ,US11321,999,Other
42.524723,-75.064446,537,Oneonta Muni,KZ,US01470,999,Other
42.504166,-83.620834,282,New Hudson,KZ,US77845,49,Civilian/Public
42.49778,-88.967499,249,Beloit,KZ,US05094,49,Civilian/Public
42.493332,-79.271942,211,Chautauqua Co Dunkirk,KZ,US82399,999,Other
42.491112,-76.458336,334,Tompkins Co,KZ,US96393,49,Civilian/Public
42.450001,-75.016388,338,F And F Airpark,KZ,US06698,999,Other
42.422161,-87.867905,221,Waukegan Rgnl,KZ,US86288,49,Civilian/Public
42.409195,-83.009865,190,Detroit City,KDET,US70376,49,Civilian/Public
42.404186,-88.633431,278,Dacy,KZ,US02577,999,Other
42.402664,-88.375893,266,Galt Field,KZ,US18703,49,Civilian/Public
42.382221,-77.682221,371,Hornell Muni,KZ,US39951,999,Other
42.378056,-88.319443,263,Mc Henry Farms,KZ,US57438,999,Other
42.351665,-86.25528,202,South Haven Area Rgnl,KZ,US42870,999,Other
42.324612,-88.074089,240,Campbell,KZ,US62248,49,Civilian/Public
42.322777,-88.836387,260,Poplar Grove,KZ,US16466,999,Other
42.307278,-85.25148,290,W K Kellogg,KBTL,US40974,22,Joint Military/Civilian
42.306389,-82.081947,198,Chatham,CY,CA81999,49,Civilian/Public
42.302502,-75.415833,313,Sidney Muni,KZ,US61269,999,Other
42.274723,-82.958336,189,Windsor,CYQG,CA46832,49,Civilian/Public
42.259724,-84.459442,305,Jackson Co  Reynolds Fld,KJXN,US51550,49,Civilian/Public
42.25111,-84.955559,286,Brooks Fld,KZ,US56244,49,Civilian/Public
42.246265,-89.582237,262,Albertus,KZ,US75742,49,Civilian/Public
42.240002,-78.371666,650,Cattaraugus Co Olean,KZ,US84865,999,Other
42.238056,-83.530281,218,Willow Run,KYIP,US84129,49,Civilian/Public
42.235001,-85.551941,266,Kalamazoo Battle Creek Intl,KAZO,US99636,49,Civilian/Public
42.223057,-83.74556,255,Ann Arbor Muni,KZ,US23213,49,Civilian/Public
42.211945,-83.348892,195,Detroit Metro Wayne Co,KDTW,US48804,49,Civilian/Public
42.208485,-75.979614,498,Binghamton Rgnl Edwin A Link,KBGM,US93560,49,Civilian/Public
42.206802,-88.323044,270,Lake In The Hills,KZ,US14552,999,Other
42.195366,-89.097214,226,Greater Rockford,KRFD,US51500,49,Civilian/Public
42.159912,-76.891441,291,Elmira Corning Rgnl,KELM,US84202,49,Civilian/Public
42.153332,-79.258056,525,Chautauqua Co Jamestown,KZ,US82528,999,Other
42.148609,-88.55278,262,Casa De Aero Park,KZ,US91595,999,Other
42.143055,-88.402779,268,Landings Condominium,KZ,US62359,999,Other
42.128613,-86.428612,195,Southwest Michigan Rgnl,KZ,US39629,49,Civilian/Public
42.114181,-87.901482,197,Palwaukee Muni,KZ,US80068,49,Civilian/Public
42.109444,-77.991943,647,Wellsville Muni  Tarantine Fld,KZ,US96837,999,Other
42.09861,-83.16111,180,Grosse Ile Muni,KZ,US75496,49,Civilian/Public
42.081943,-80.176109,223,Erie Intl,KERI,US74521,49,Civilian/Public
42.078609,-76.09639,253,Tri Cities,KZ,US22150,999,Other
42.044445,-79.85389,441,Erie Co,KZ,US57427,999,Other
42.03389,-83.87944,241,Tecumseh Products,KZ,US29909,999,Other
41.991669,-86.125,227,Dowagiac Muni,KZ,US86204,49,Civilian/Public
41.989445,-88.101112,244,Schaumburg Rgnl,KZ,US02525,49,Civilian/Public
41.979443,-87.904442,203,Chicago Ohare Intl,KORD,US89532,49,Civilian/Public
41.959751,-85.593392,251,Three Rivers Muni Dr Haines,KZ,US91140,49,Civilian/Public
41.954212,-86.365295,202,Andrews Univ Arpk,KZ,US11318,49,Civilian/Public
41.939907,-83.434685,187,Custer,KZ,US27336,49,Civilian/Public
41.934723,-85.048614,292,Branch Co Mem,KZ,US26226,49,Civilian/Public
41.931881,-88.708298,278,De Kalb Taylor Muni,KZ,US05659,49,Civilian/Public
41.921249,-84.585777,360,Hillsdale Muni,KZ,US60268,49,Civilian/Public
41.907501,-79.641113,538,Corry Lawrence,KZ,US43424,999,Other
41.906944,-88.248337,231,Du Page,KZ,US60406,49,Civilian/Public
41.893055,-89.078331,238,Rochelle Muni Koritz Field,KZ,US74184,49,Civilian/Public
41.869434,-84.074806,243,Lenawee Co,KZ,US05525,999,Other
41.858891,-87.607781,180,Merrill C Meigs,KCGX,US30607,49,Civilian/Public
41.835907,-86.225174,228,Jerry Tyler Memorial,KZ,US86271,49,Civilian/Public
41.833611,-89.446114,239,Dixon Muni Charles R Walgreen Field,KZ,US80603,49,Civilian/Public
41.812778,-85.438889,281,Kirsch Muni,KZ,US85876,49,Civilian/Public
41.803055,-78.639999,653,Bradford Rgnl,KBFD,US63885,49,Civilian/Public
41.78611,-87.752502,188,Chicago Midway,KMDW,US73033,49,Civilian/Public
41.778332,-82.678055,174,Pelee Island,CYPT,CA29783,999,Other
41.778057,-80.695557,281,Ashtabula Co,KZ,US03450,49,Civilian/Public
41.777779,-80.903893,249,Germack,KZ,US07793,999,Other
41.771931,-88.475655,217,Aurora Muni,KZ,US61294,49,Civilian/Public
41.743332,-76.444443,220,Bradford Co,KZ,US47995,999,Other
41.74284,-89.676292,197,Whiteside Co Jos H Bittorf,KZ,US34143,49,Civilian/Public
41.735832,-83.653336,203,Toledo Suburban,KZ,US09214,999,Other
41.733612,-81.219169,212,Casement,KZ,US05746,999,Other
41.727779,-77.396385,578,Grand Canyon State,KZ,US08637,999,Other
41.719444,-86.001663,237,Elkhart Muni,KZ,US34722,49,Civilian/Public
41.708889,-86.318611,243,Michiana Rgnl Transportation  Cntr,KSBN,US51032,49,Civilian/Public
41.705555,-75.288055,426,Cold Spring,KZ,US74129,999,Other
41.703335,-86.821114,199,Michigan City Muni,KZ,US01913,49,Civilian/Public
41.69611,-88.129166,204,Clow Intl,KZ,US47938,999,Other
41.683887,-81.39,190,Willoughby Lost Nation Muni,KZ,US18987,49,Civilian/Public
