FEATURE2,NAME,POP_2010,LATITUDE,LONGITUDE
-999,De Leon Springs,2614,29.1194268,-81.3514536
-999,Glencoe,2582,29.0258192,-80.9719995
-999,Ormond-by-the-Sea,7406,29.3491449,-81.0664455
-999,Edgewater,20750,28.9888754,-80.9022758
-999,Daytona Beach,61005,29.2108147,-81.0228331
-999,Daytona Beach Shores,4247,29.1760933,-80.9828323
-999,DeBary,19320,28.8830452,-81.3086755
-999,Deltona,85182,28.9005446,-81.2636738
-999,New Smyrna Beach,22464,29.0258191,-80.9269984
-999,Oak Hill,1792,28.8644338,-80.8544975
-999,Orange City,10599,28.9488761,-81.2986741
-999,Ormond Beach,38137,29.2858129,-81.0558894
-999,Port Orange,56048,29.1383165,-80.9956105
-999,Holly Hill,11659,29.2435916,-81.0375555
-999,Lake Helen,2624,28.9808195,-81.2333937
-999,South Daytona,12252,29.1658158,-81.0044995
-999,Pierson,1736,29.2394229,-81.4656252
-999,Ponce Inlet,3032,29.0963729,-80.9369983
-999,Seville,614,29.3169208,-81.4925714
-999,Samsula,-999,29.0260968,-81.0503346
-999,Ariel,-999,28.9005441,-80.8636643
-999,Allandale,-999,29.1216502,-80.9764436
-999,Barberville,-999,29.1872023,-81.420901
-999,Cassadaga,-999,28.9663755,-81.235894
-999,Enterprise,-999,28.8691569,-81.2667299
-999,Maytown,-999,28.8072135,-80.9600566
-999,Osteen,-999,28.8461019,-81.1625612
-999,Eldridge,-999,29.2113681,-81.4572914
County Seat,DeLand,27031,29.028318,-81.3031179
-999,Saint Marks,293,30.1610379,-84.2062825
-999,Sopchoppy,457,30.0599251,-84.4887917
-999,Panacea,816,30.0374268,-84.3876768
-999,Wakulla,-999,30.2368696,-84.2310065
-999,Newport,-999,30.1993709,-84.1807263
-999,Medart,-999,30.0827039,-84.3871216
-999,Sanborn,-999,30.0718691,-84.6043499
-999,Wakulla Beach,-999,30.1093717,-84.2590619
County Seat,Crawfordville,3702,30.1760358,-84.3751778
-999,Miramar Beach,6146,30.374367,-86.3585578
-999,Freeport,1787,30.4982516,-86.1360517
-999,Paxton,644,30.9815697,-86.3074456
-999,Portland,-999,30.5124181,-86.1957755
-999,Santa Rosa Beach,-999,30.3960324,-86.2288322
-999,Seagrove Beach,-999,30.3185341,-86.1302189
-999,Flowersville,-999,30.9537929,-86.3382798
-999,Blue Mountain Beach,-999,30.3374227,-86.1971649
-999,Bruce,-999,30.4724182,-85.9652142
-999,Darlington,-999,30.9437933,-86.0574391
-999,Gaskin,-999,30.9710146,-86.1354968
-999,Glendale,-999,30.8629626,-86.114385
-999,Mossy Head,-999,30.7432446,-86.3149464
-999,Clear Springs,-999,30.9799031,-86.3452244
-999,Eucheeanna,-999,30.6457469,-86.0449384
County Seat,De Funiak Springs,5177,30.7210227,-86.1152184
-999,Vernon,687,30.6229702,-85.7121531
-999,Caryville,411,30.7732441,-85.8140997
-999,Ebro,270,30.4479741,-85.874101
-999,Wausau,383,30.6321375,-85.5888182
-999,Red Head,-999,30.4865841,-85.8418779
County Seat,Chipley,3605,30.7818584,-85.538541
-999,Graham,291,31.8315786,-82.5023555
-999,Surrency,201,31.7238139,-82.1979012
County Seat,Baxley,4400,31.7782514,-82.3484618
-999,Willacoochee,1391,31.3407551,-83.0459826
-999,Kirkland,-999,31.3082577,-82.9082014
-999,Axson,-999,31.2763162,-82.7343089
County Seat,Pearson,2117,31.297703,-82.8523668
-999,Rockingham,248,31.547982,-82.4165204
County Seat,Alma,3466,31.5393701,-82.4623557
-999,Milford,-999,31.3818443,-84.5435248
-999,Elmodel,-999,31.3457343,-84.4724119
County Seat,Newton,654,31.3129575,-84.3357424
-999,Hardwick,3930,33.068199,-83.2234877
County Seat,Milledgeville,17715,33.0801429,-83.2320991
-999,Gillsville,235,34.3078817,-83.6335036
-999,Maysville,1798,34.2528839,-83.5615548
County Seat,Homer,1141,34.3337156,-83.499055
-999,Auburn,6887,34.0137179,-83.8276759
-999,Russell,1203,33.9787216,-83.7001704
-999,Bethlehem,601,33.9320556,-83.7137827
-999,Carl,255,34.005663,-83.8112862
-999,Statham,2408,33.9651127,-83.596555
County Seat,Winder,14099,33.9926098,-83.720171
-999,Adairsville,4648,34.3687021,-84.9341093
-999,Emerson,1470,34.1270427,-84.7554925
-999,Euharlee,4136,34.1448193,-84.9329986
-999,Kingston,637,34.2370391,-84.9441098
-999,White,670,34.2828722,-84.7452138
-999,Taylorsville,210,34.0862094,-84.987445
-999,Halls,-999,34.2984263,-84.9399429
-999,Oakland Heights,-999,34.2123182,-84.7952157
-999,Pine Log,-999,34.3428705,-84.7321578
County Seat,Cartersville,19731,34.1650972,-84.7999383
-999,Queensland,-999,31.7990726,-83.2362651
County Seat,Fitzgerald,9053,31.7149082,-83.2526545
-999,Ray City,1090,31.0746445,-83.1993186
-999,Alapaha,668,31.3851954,-83.2229323
-999,Enigma,1278,31.4129695,-83.3290468
-999,Weber,-999,31.2371442,-83.1398741
County Seat,Nashville,4939,31.2074197,-83.2501548
-999,Payne,218,32.8529168,-83.687959
-999,Lizella,-999,32.8070842,-83.8199072
-999,Skipperton,-999,32.743753,-83.6924061
County Seat,Macon,91351,32.8406946,-83.6324022
County Seat,Cochran,5150,32.3868278,-83.3546098
-999,Hoboken,528,31.1810559,-82.1348416
-999,Atkinson,-999,31.2232805,-81.8526121
-999,Hickox,-999,31.1505026,-81.9965043
-999,Hortense,-999,31.3366088,-81.9562254
County Seat,Nahunta,1053,31.20439,-81.981226
-999,Morven,565,30.9415814,-83.4993276
-999,Pavo,627,30.959912,-83.7379458
-999,Baden,-999,30.7174214,-83.5651574
-999,Barney,-999,31.008246,-83.5129406
-999,Dixie,-999,30.7857515,-83.664328
County Seat,Quitman,3850,30.7849191,-83.5598811
-999,Richmond Hill,9281,31.9382652,-81.3034433
-999,Blitchton,-999,32.197146,-81.4378896
-999,Ellabell,-999,32.1235368,-81.4856673
-999,Keller,-999,31.8432695,-81.253717
-999,Groveland,-999,32.1443628,-81.7456682
County Seat,Pembroke,2196,32.1360332,-81.6220566
-999,Brooklet,1395,32.3796294,-81.6631659
-999,Portal,638,32.538222,-81.9323384
-999,Register,175,32.3671237,-81.8840039
-999,Arcola,-999,32.3435229,-81.6020546
County Seat,Statesboro,28422,32.4487877,-81.7831674
-999,Midville,269,32.8190456,-82.2348455
-999,Keysville,332,33.2337555,-82.2323444
-999,Sardis,999,32.975157,-81.757613
-999,Vidette,112,33.0376503,-82.2473452
-999,Girard,156,33.0404323,-81.7120567
-999,Alexander,-999,33.0220988,-81.8767822
-999,Rosier,-999,32.9782077,-82.242623
-999,Munnerlyn,-999,32.9534899,-81.9620611
-999,Gough,-999,33.0918155,-82.2265113
-999,Saint Clair,-999,33.1509803,-82.2178999
County Seat,Waynesboro,5766,33.0898731,-82.0156736
-999,Flovilla,653,33.253734,-83.8985171
-999,Jenkinsburg,370,33.3245628,-84.0357465
County Seat,Jackson,5045,33.2945651,-83.9660209
-999,Arlington,1479,31.4398976,-84.7249188
-999,Edison,1531,31.5582271,-84.7382526
-999,Leary,618,31.4857308,-84.5138017
-999,Dickey,-999,31.5571165,-84.6601952
County Seat,Morgan,240,31.5376731,-84.5993601
-999,Kingsland,15946,30.7999563,-81.6898261
-999,Saint Marys,17121,30.730514,-81.5464851
-999,White Oak,-999,31.0313418,-81.7303849
-999,Elliotts Bluff,-999,30.8457903,-81.5614874
-999,Jerusalem,-999,30.9782864,-81.8456661
-999,Silco,-999,30.8682881,-81.8309429
-999,Tarboro,-999,31.0177303,-81.8053873
-999,Waverly,-999,31.0957851,-81.7226076
County Seat,Woodbine,1412,30.9638429,-81.7226063
-999,Pulaski,266,32.3901752,-81.9567837
-999,Excelsior,-999,32.3135149,-81.9659503
County Seat,Metter,4130,32.397118,-82.0601196
-999,Bowdon,2040,33.5378885,-85.2532818
-999,Mount Zion,1696,33.6342754,-85.1871703
-999,Temple,4228,33.7370514,-85.032445
-999,Villa Rica,13956,33.732052,-84.9191081
-999,Whitesburg,588,33.4940017,-84.9138283
-999,Roopville,218,33.4565021,-85.1307779
-999,Veal,-999,33.4359468,-85.2302246
-999,Bowdon Junction,-999,33.6631637,-85.1468918
-999,Clem,-999,33.5281673,-85.0132758
County Seat,Carrollton,24388,33.5801103,-85.0766113
-999,Indian Springs,2241,34.9578536,-85.164397
-999,Lakeview,4839,34.9792419,-85.2588447
-999,Fort Oglethorpe,9263,34.9489645,-85.2569
-999,Graysville,-999,34.9764644,-85.1413409
County Seat,Ringgold,3580,34.91591,-85.1091173
-999,Homeland,910,30.8560651,-82.0209492
-999,Saint George,-999,30.5210686,-82.0376135
-999,Winokur,-999,31.0382836,-82.0201167
-999,Moniac,-999,30.518287,-82.2251175
County Seat,Folkston,2502,30.8305102,-82.0098375
-999,Isle of Hope,2402,31.9818802,-81.0609446
-999,Montgomery,4523,31.9404913,-81.1220539
-999,Garden City,8778,32.1143715,-81.1540013
-999,Bloomingdale,2713,32.1324249,-81.2990018
-999,Pooler,19140,32.115481,-81.2470574
-999,Port Wentworth,5359,32.149092,-81.1631681
-999,Tybee Island,2990,32.0002152,-80.845666
-999,Thunderbolt,2668,32.0335445,-81.0498342
-999,Vernonburg,122,31.9657681,-81.1201106
-999,Meinhard,-999,32.1815901,-81.2109466
-999,Burroughs,-999,31.9749307,-81.2476108
-999,Silk Hope,-999,32.042985,-81.1917788
-999,Windsor Forest,-999,31.9766006,-81.1323332
County Seat,Savannah,136286,32.0835407,-81.0998342
-999,Renfroe,-999,32.2326524,-84.7124221
County Seat,Cusseta,-999,32.3054268,-84.7727027
-999,Menlo,474,34.484808,-85.4763492
-999,Lyerly,540,34.4039775,-85.4032911
-999,Trion,1827,34.5439735,-85.3105112
-999,Holland,-999,34.3520347,-85.3724567
County Seat,Summerville,4534,34.480642,-85.3477343
-999,Ball Ground,1433,34.338149,-84.3765909
-999,Holly Springs,9189,34.1739857,-84.5013187
-999,Waleska,644,34.3164826,-84.5521524
-999,Woodstock,23896,34.1014873,-84.5193754
-999,Free Home,-999,34.2387061,-84.2888111
-999,Keithsburg,-999,34.274539,-84.4515939
-999,Oak Grove,-999,34.0920432,-84.6152113
County Seat,Canton,22958,34.2367621,-84.4907621
-999,Winterville,1122,33.9670589,-83.2782101
County Seat,Athens,-999,33.960948,-83.3779358
-999,Bluffton,103,31.5229496,-84.8677008
County Seat,Fort Gaines,1107,31.6090569,-85.0471505
-999,Conley,6228,33.6448311,-84.3257571
-999,Forest Park,18468,33.6220542,-84.3690918
-999,Morrow,6445,33.5831662,-84.3393683
-999,Riverdale,15134,33.5726113,-84.4132594
-999,Lake City,2612,33.6064989,-84.3352017
-999,Lovejoy,6422,33.4362245,-84.3143675
-999,Mountain View,-999,33.6417761,-84.3902038
-999,Ellenwood,-999,33.6101096,-84.287978
-999,Rex,-999,33.5920544,-84.2699218
County Seat,Jonesboro,4724,33.5215013,-84.3538128
-999,Fargo,321,30.6818841,-82.5665192
-999,Argyle,212,31.0741004,-82.6484726
-999,Du Pont,120,30.9885419,-82.8715305
-999,Withers,-999,30.8549324,-82.9031953
-999,Council,-999,30.6141085,-82.5109607
-999,Sirmans,-999,31.081317,-82.9693112
-999,Cogdell,-999,31.1649301,-82.7179192
County Seat,Homerville,2456,31.0365983,-82.7470849
-999,Fair Oaks,8225,33.9164918,-84.5446546
-999,Vinings,9734,33.8648262,-84.4643744
-999,Acworth,20425,34.0659329,-84.6768796
-999,Austell,6581,33.8126059,-84.6343783
-999,Mableton,37115,33.8187167,-84.5824329
-999,Powder Springs,13940,33.8595492,-84.683824
-999,Kennesaw,29783,34.0234337,-84.6154897
-999,Smyrna,51271,33.8839926,-84.5143761
-999,Sandy Plains,-999,34.0131559,-84.495487
-999,Westoak,-999,33.9878788,-84.531599
-999,Macland,-999,33.9023259,-84.6724351
-999,Mount Bethel,-999,33.9662123,-84.411317
-999,Blackwells,-999,33.994823,-84.5179877
-999,Clarkdale,-999,33.8309387,-84.6496565
-999,Elizabeth,-999,33.9762124,-84.5474327
-999,Floyd,-999,33.8470493,-84.5854887
-999,Leland,-999,33.8123279,-84.5588213
-999,Noonday,-999,34.0620437,-84.5213204
-999,Oakdale,-999,33.8187165,-84.497709
County Seat,Marietta,56579,33.952602,-84.5499327
-999,Ambrose,380,31.5938031,-83.0143147
-999,Broxton,1189,31.6251911,-82.8868113
-999,Nicholls,2798,31.5174219,-82.6348602
-999,Bushnell,-999,31.5601936,-82.9598688
-999,Mora,-999,31.4140875,-82.9537577
-999,Pridgen,-999,31.6968548,-82.9229236
-999,West Green,-999,31.6129701,-82.7345851
County Seat,Douglas,11589,31.5088073,-82.8498654
-999,Funston,449,31.1999071,-83.8735088
-999,Berlin,551,31.0682441,-83.623778
-999,Doerun,774,31.3196267,-83.9171221
-999,Norman Park,972,31.2690741,-83.6871168
-999,Ellenton,281,31.1760205,-83.587389
-999,Riverside,35,31.1801857,-83.8062854
-999,Sigsbee,-999,31.2651839,-83.8593431
County Seat,Moultrie,14268,31.179908,-83.7890631
-999,Evans,29011,33.5337464,-82.1306747
-999,Martinez,35795,33.5173577,-82.0756734
-999,Grovetown,11216,33.4504157,-82.1981764
-999,Harlem,2666,33.4145834,-82.3126237
County Seat,Appling,-999,33.5459683,-82.3159572
-999,Cecil,286,31.0454716,-83.3921031
-999,Lenox,873,31.2715768,-83.4648845
-999,Sparks,2052,31.1668572,-83.4373831
County Seat,Adel,5334,31.1371358,-83.4234936
-999,East Newnan,1321,33.3506724,-84.7766009
-999,Grantville,3041,33.2348419,-84.8357679
-999,Senoia,3307,33.3023411,-84.5538165
-999,Moreland,399,33.2867851,-84.7677112
-999,Haralson,166,33.2265099,-84.5713164
-999,Turin,274,33.3265068,-84.6357634
-999,Sharpsburg,341,33.3392842,-84.6485417
-999,Madras,-999,33.4401147,-84.7421562
-999,Raymond,-999,33.3387284,-84.7146546
-999,Sargent,-999,33.4323367,-84.8693819
County Seat,Newnan,33039,33.3806716,-84.7996573
-999,Roberta,1007,32.7218072,-84.0132433
-999,Musella,-999,32.7979155,-84.032133
-999,Horns,-999,32.6754202,-84.0035208
County Seat,Knoxville,69,32.7243072,-83.9976875
-999,Arabi,586,31.8315661,-83.7379487
-999,Raines,-999,31.8910074,-83.8643415
-999,Wenona,-999,31.9054532,-83.7668381
-999,Hatley,-999,31.8993436,-83.6132229
County Seat,Cordele,11147,31.9635074,-83.7823938
-999,Morganville,-999,34.9364657,-85.4535724
-999,Rising Fawn,-999,34.7600791,-85.531076
County Seat,Trenton,2301,34.8720222,-85.5091301
County Seat,Dawsonville,2536,34.4212053,-84.1190804
-999,Attapulgus,449,30.7490815,-84.4837999
-999,Climax,280,30.8760231,-84.4312983
-999,Brinson,215,30.9768532,-84.7376974
-999,Eldorendo,-999,31.0440741,-84.6518613
-999,Faceville,-999,30.753247,-84.6399159
-999,Fowlstown,-999,30.8026909,-84.5471354
County Seat,Bainbridge,12697,30.9037995,-84.5754699
-999,Druid Hills,14568,33.7803832,-84.336036
-999,Belvedere Park,15152,33.7548277,-84.2674222
-999,Scottdale,10631,33.7898269,-84.2640889
-999,Tucker,27581,33.8545479,-84.2171424
-999,Avondale Estates,2960,33.771494,-84.2671444
-999,North Atlanta,40456,33.8651033,-84.3365918
-999,North Decatur,16698,33.7903828,-84.3060349
-999,Panthersville,9749,33.7073291,-84.2718667
-999,Redan,33015,33.745385,-84.1315839
-999,Chamblee,9892,33.8920469,-84.2988126
-999,Clarkston,7554,33.8095487,-84.2396434
-999,Doraville,8330,33.8981579,-84.2832564
-999,Pine Lake,730,33.7937162,-84.2060309
-999,Lithonia,1924,33.7123305,-84.1051939
-999,Stone Mountain,5802,33.8081608,-84.170196
-999,Dunwoody,46267,33.9462125,-84.3346473
-999,Belmont,361,33.7234406,-84.1663073
-999,Glen Haven,-999,33.743995,-84.217976
-999,Snapfinger,-999,33.6870522,-84.2015863
-999,Emory,-999,33.788994,-84.3207576
County Seat,Decatur,19335,33.7748275,-84.2963123
-999,Chauncey,342,32.1046197,-83.0645928
-999,Chester,1596,32.3937787,-83.1529299
-999,Rhine,394,31.9896229,-83.2001537
-999,Empire,393,32.3404437,-83.2962703
-999,Godwinsville,-999,32.1357302,-83.1270946
-999,Plainfield,-999,32.2887819,-83.1120937
-999,Gresston,-999,32.286281,-83.2523765
County Seat,Eastman,4962,32.1976729,-83.1776514
-999,Pinehurst,455,32.1959971,-83.7629533
-999,Lilly,213,32.1471099,-83.8773999
-999,Byromville,546,32.2021071,-83.9085132
-999,Unadilla,3796,32.2615496,-83.7365656
-999,Dooling,154,32.2304391,-83.927959
-999,Richwood,-999,32.041838,-83.7862836
County Seat,Vienna,4011,32.0915577,-83.7954518
-999,Putney,2898,31.4701766,-84.117684
-999,Acree,-999,31.5554539,-83.9960153
County Seat,Albany,77434,31.5785074,-84.155741
-999,Lithia Springs,15491,33.7939953,-84.6604899
County Seat,Douglasville,30961,33.7514966,-84.7477136
-999,Damascus,254,31.2990682,-84.7188077
-999,Jakin,155,31.0910162,-84.98215
-999,Cedar Springs,74,31.1835133,-85.0379843
-999,Luke,-999,31.3379538,-85.0002053
-999,Bancroft,-999,31.4148974,-84.8399223
County Seat,Blakely,5068,31.3776754,-84.934092
-999,Haylow,-999,30.826044,-82.9051393
-999,Howell,-999,30.8277086,-83.053754
-999,Needmore,-999,30.6791038,-82.7115223
-999,Potter,-999,30.6468809,-82.9331921
-999,Tarver,-999,30.7016018,-82.924304
County Seat,Statenville,1040,30.7032675,-83.0276398
-999,Guyton,1684,32.3363045,-81.3914992
-999,Rincon,8836,32.2960289,-81.2353905
-999,Clyo,-999,32.4840731,-81.2670507
-999,Marlow,-999,32.2690873,-81.3906674
-999,Shawnee,-999,32.4757384,-81.4081626
-999,Stillwell,-999,32.3779685,-81.2503878
-999,Kildare,-999,32.5343451,-81.4553845
-999,Pineora,-999,32.2868638,-81.3915003
County Seat,Springfield,2852,32.3724131,-81.3114988
-999,Bowman,862,34.2048296,-83.0307002
-999,Dewy Rose,154,34.1698309,-82.9529198
-999,Fortsonia,-999,34.0151163,-82.7790269
-999,Oglesby,-999,34.075667,-82.9670869
-999,Ruckersville,-999,34.1648327,-82.7881921
County Seat,Elberton,4653,34.1112226,-82.8670839
-999,Garfield,201,32.649885,-82.098175
-999,Nunez,147,32.4912785,-82.3470713
-999,Stillmore,532,32.442115,-82.2151233
-999,Summertown,160,32.7459918,-82.2762358
-999,Twin City,1742,32.5829413,-82.1551219
-999,Oak Park,484,32.3582334,-82.3145693
-999,Canoochee,71,32.6721059,-82.1790108
-999,Norristown,59,32.5068347,-82.4942965
-999,Modoc,-999,32.655717,-82.3092924
-999,Wesley,-999,32.4835011,-82.3309598
-999,Colemans Lake,-999,32.8209897,-82.2751244
County Seat,Swainsboro,7277,32.5973857,-82.3337376
-999,Hagan,996,32.1560257,-81.9337275
-999,Bellville,123,32.1524142,-81.9742839
-999,Daisy,129,32.151861,-81.8345588
County Seat,Claxton,2746,32.1615815,-81.9040047
-999,Morganton,303,34.8750834,-84.2554729
-999,McCaysville,1056,34.9861914,-84.3713117
-999,Epworth,480,34.9506365,-84.3849232
-999,Mineral Bluff,150,34.9145269,-84.2765852
County Seat,Blue Ridge,1290,34.863972,-84.324087
-999,Peachtree City,34364,33.3967829,-84.5957629
-999,Brooks,524,33.2909517,-84.45937
-999,Tyrone,6879,33.4712253,-84.5971524
-999,Woolsey,158,33.3623381,-84.4121473
-999,Inman,-999,33.3853932,-84.4118696
-999,Starrs Mill,-999,33.3273406,-84.5124267
County Seat,Fayetteville,15945,33.4487257,-84.4549262
-999,Shannon,1862,34.3367581,-85.0713362
-999,Lindale,4191,34.1867623,-85.1746726
-999,Cave Spring,1200,34.1075975,-85.3363434
-999,Coosa,-999,34.2545377,-85.3544002
-999,Six Mile,-999,34.177318,-85.2063402
-999,Garden Lakes,-999,34.2878704,-85.2316193
County Seat,Rome,36303,34.257038,-85.1646726
-999,Ducktown,-999,34.2439838,-84.2493652
-999,Big Creek,-999,34.1164874,-84.1751948
-999,Brookwood,-999,34.0950989,-84.1765838
-999,Coal Mountain,-999,34.2714859,-84.1007458
-999,Silver City,-999,34.3342624,-84.1160245
County Seat,Cumming,5430,34.2073196,-84.1401926
-999,Franklin Springs,952,34.2848284,-83.1443161
-999,Canon,804,34.3462158,-83.1098717
-999,Royston,2582,34.2870503,-83.1101483
-999,Lavonia,2156,34.4359361,-83.106818
County Seat,Carnesville,577,34.3698266,-83.235155
-999,Alpharetta,57551,34.0753762,-84.2940899
-999,East Point,33712,33.6795531,-84.4393724
-999,Fairburn,12950,33.5670562,-84.5810418
-999,Hapeville,6373,33.660109,-84.4102046
-999,College Park,13942,33.6534427,-84.4493725
-999,Milton,32661,34.1321631,-84.300666
-999,Mountain Park,547,34.0809319,-84.4113164
-999,Palmetto,4488,33.5178907,-84.6696548
-999,Roswell,88346,34.0231553,-84.3615928
-999,Johns Creek,76728,34.0289259,-84.198579
-999,Sandy Springs,93853,33.9242688,-84.3785379
-999,Union City,19456,33.5870558,-84.5424299
-999,Chattahoochee Hills,2378,33.550628,-84.760488
-999,Newtown,-999,34.0212106,-84.2699226
-999,Arnold Mill,-999,34.1175977,-84.387982
-999,Campbellton,-999,33.6503877,-84.669378
-999,Crabapple,-999,34.0900982,-84.3385359
-999,Ocee,-999,34.0645434,-84.2126972
-999,Red Oak,-999,33.6248326,-84.4985405
-999,Warsaw,-999,34.0181557,-84.190196
-999,Webb,-999,34.0973201,-84.2593662
State Capital County Seat,Atlanta,420003,33.7489954,-84.3879824
-999,East Ellijay,546,34.6839746,-84.4727049
-999,Cherry Log,119,34.780362,-84.3907565
County Seat,Ellijay,1619,34.6948076,-84.4821498
-999,Edge Hill,24,33.1534209,-82.6249889
-999,Mitchell,199,33.2198688,-82.7031896
County Seat,Gibson,663,33.2334789,-82.5954083
-999,Saint Simons Island,12743,31.1352319,-81.3900966
-999,Arco,-999,31.2013406,-81.5062129
-999,Sterling,-999,31.2724496,-81.5614936
-999,Sea Island,-999,31.1835648,-81.3498179
-999,Thalmann,-999,31.2907813,-81.6887199
-999,Everett,-999,31.3905013,-81.6387196
County Seat,Brunswick,15383,31.1499528,-81.4914894
-999,Fairmount,720,34.4362013,-84.6999346
-999,Plainville,313,34.4050895,-85.0371683
-999,Ranger,131,34.5011995,-84.7096571
-999,Resaca,544,34.5803628,-84.9432765
-999,Oakman,-999,34.5664756,-84.7082685
-999,Sugar Valley,-999,34.5581408,-85.0118898
-999,Reeves,-999,34.4614768,-85.0127231
County Seat,Calhoun,15650,34.502587,-84.9510542
-999,Whigham,471,30.8829681,-84.3237944
-999,Calvary,161,30.7268608,-84.3496275
-999,Pine Park,-999,30.851303,-84.101841
-999,Reno,-999,30.7738045,-84.2921255
County Seat,Cairo,9607,30.8774132,-84.2012897
-999,Union Point,1617,33.6156831,-83.0745969
-999,White Plains,284,33.4720779,-83.035429
-999,Woodville,321,33.6715142,-83.1059865
-999,Siloam,282,33.5367968,-83.0809864
-999,Penfield,-999,33.667347,-83.1773776
County Seat,Greensboro,3359,33.5756831,-83.1823789
-999,Duluth,26600,34.0028787,-84.1446376
-999,Grayson,2666,33.8942729,-83.95574
-999,Berkeley Lake,1574,33.983712,-84.1865848
